d,N,trial,kl_fused,right_side,ratio,inequality_holds
2,5,49,4.777233124686101,37.62700144536812,0.12696289741882097,True
5,2,0,6.327145092861385,24.751215361995342,0.25562967314229357,True
5,2,1,7.550132976798041,16.44775022751594,0.4590374289711182,True
5,2,2,8.934261659435826,24.349169788388775,0.36692263995367297,True
5,2,3,6.779909304237414,14.452102934167659,0.46912960246140745,True
5,2,4,2.3779687071063043,23.17610301486959,0.10260433799334685,True
5,2,5,5.607472810314485,20.497223368330804,0.27357231316405034,True
5,2,6,4.536388998507659,14.891183339352388,0.30463589730438073,True
5,2,7,7.576803352200864,21.80960549658827,0.3474067127617747,True
5,2,8,4.249236194291024,14.16266387789214,0.30003085796056095,True
5,2,9,9.632718223091743,23.75365383278529,0.405525747360874,True
5,2,10,4.814150673030431,17.449276329296353,0.2758940016869206,True
5,2,11,4.775106294571861,19.836338121713876,0.2407251915788219,True
5,2,12,8.23774710848268,17.58657600948349,0.46841108263714937,True
5,2,13,3.7548645255023514,13.181837102625376,0.2848513827222542,True
5,2,14,6.860016423890945,24.25638128549612,0.2828128541990239,True
5,2,15,6.700817203689203,18.5616737241741,0.3610028547674709,True
5,2,16,5.575152345046746,16.106717089484818,0.3461383417907336,True
5,2,17,4.803709754474019,15.9737701500215,0.30072485764843393,True
5,2,18,3.9356510958897246,12.447090355577682,0.31619044961187376,True
5,2,19,2.110290557170204,21.6168519708351,0.09762247343032898,True
5,2,20,11.692605307054876,25.24951307299746,0.46308240769835984,True
5,2,21,7.55959084927691,15.972126207258665,0.4732989679133259,True
5,2,22,4.9601229776093305,18.42043339877287,0.2692728705253896,True
5,2,23,3.5191976771055025,15.146108815055882,0.23234995338256575,True
5,2,24,8.154015006257907,22.47280955814462,0.3628391450192627,True
5,2,25,3.5973682027943332,18.668281735215253,0.19269948106731066,True
5,2,26,8.639146943185695,24.169684408432154,0.3574373085389451,True
5,2,27,8.780546875294082,20.142144662017394,0.43592909407764335,True
5,2,28,8.177852079903198,13.642761788662927,0.5994279022520906,True
5,2,29,5.061238435369244,15.965360422487178,0.3170137285620248,True
5,2,30,5.175140068051552,22.27851248291217,0.23229289083016352,True
5,2,31,6.613118707785103,22.08517952055405,0.29943694601307,True
5,2,32,1.7682730791655241,10.606067373456284,0.16672278394072496,True
5,2,33,10.157875966684795,22.510216656465985,0.4512562505153401,True
5,2,34,6.278593500939998,10.766675348721229,0.5831506289158903,True
5,2,35,5.52284919285186,22.681997176614008,0.24349042766596077,True
5,2,36,4.804535836558458,16.378638264786268,0.29334159280433647,True
5,2,37,2.450784299253563,20.387425381088242,0.12021058340828834,True
5,2,38,9.814617895161629,20.541235968864427,0.47780074724024535,True
5,2,39,6.645367100850912,20.383584660203944,0.32601562539807083,True
5,2,40,7.907373921728016,31.966848867559705,0.24736169506380415,True
5,2,41,5.974788763537985,16.009248841052564,0.373208563553389,True
5,2,42,7.112271685111791,17.238924199375568,0.4125705063062702,True
5,2,43,5.596531017508802,19.81968088996959,0.28237240794028695,True
5,2,44,9.448588523957651,19.78925038278788,0.4774606587511653,True
5,2,45,7.21413803731906,26.454976540797563,0.2726949323199653,True
5,2,46,9.360619590059837,25.87399978125488,0.36177706072492866,True
5,2,47,3.8872147386686287,23.860619276491168,0.1629134052903033,True
5,2,48,7.890545110331326,15.066768040285156,0.5237052225954352,True
5,2,49,8.718848691897346,19.869858658109933,0.43879772080506096,True
5,3,0,10.27471930852007,70.2264449000395,0.14630840736912043,True
5,3,1,6.841979293452137,45.59071716287805,0.15007395626193779,True
5,3,2,10.113562076152103,50.68407631432353,0.19954121316982487,True
5,3,3,4.01231550247079,40.109679841718744,0.10003359583781854,True
5,3,4,13.939327492806635,62.19735547042552,0.22411447218900976,True
5,3,5,5.8634625381339776,35.048754850272644,0.16729446062156944,True
5,3,6,7.551822237064409,37.94892163726031,0.19899965298749409,True
5,3,7,10.503748762033265,48.31449720453101,0.21740366494072108,True
5,3,8,9.665033788991934,41.44439564488174,0.2332048432267473,True
5,3,9,9.705447071194127,51.63136480220376,0.18797579936875644,True
5,3,10,9.067988040796145,49.17419434602513,0.1844054216117347,True
5,3,11,6.541578358810902,48.05016738971158,0.13614059459471464,True
5,3,12,11.3525973325585,46.50801998352365,0.24409977755622303,True
5,3,13,6.566820388803494,40.09120775279489,0.1637970207656241,True
5,3,14,3.9565490409757507,44.73866261004027,0.08843690915534476,True
5,3,15,9.44938160248514,49.09716875457796,0.19246286175318517,True
5,3,16,11.880940234038064,51.193559371194304,0.2320788079588632,True
5,3,17,10.275759818405112,47.6473757451634,0.21566266048656804,True
5,3,18,4.758065114848435,27.425088260002532,0.1734931559650702,True
5,3,19,11.035016298192009,38.482803174799265,0.2867518836418436,True
5,3,20,11.555160343513988,50.98243054527704,0.22664985211428776,True
5,3,21,10.879810764489445,57.678491107806806,0.18862856076026682,True
5,3,22,7.959550028587611,44.25685850838751,0.17984896119726,True
5,3,23,14.59846834506973,56.949176629453454,0.2563420440659992,True
5,3,24,8.113635666275048,51.46898520216573,0.1576412597684875,True
5,3,25,8.809959248042883,43.80670769871624,0.20110982337759795,True
5,3,26,8.370061968169006,50.513625045027226,0.16569909525812165,True
5,3,27,11.796739675853228,45.09335088526272,0.2616070760824431,True
5,3,28,9.632993618019261,50.678874261200235,0.19007907650770933,True
5,3,29,10.407005983600827,43.72209122407017,0.23802626297690663,True
5,3,30,11.060279968452331,43.71375437431451,0.2530160158229551,True
5,3,31,7.644581352951315,50.43006861772905,0.15158776425427684,True
5,3,32,8.209762370026827,35.18236556612976,0.23334878817615395,True
5,3,33,7.894946230760947,38.4811145075776,0.20516417811148102,True
5,3,34,7.746226711126192,51.037143385821395,0.15177625935228514,True
5,3,35,6.92443039510594,55.58728793276856,0.12456859567390419,True
5,3,36,6.009658670898708,35.08449960278864,0.17129099000805015,True
5,3,37,8.603488456567279,39.14516463713099,0.21978419394375145,True
5,3,38,4.512937985076325,38.55632782537815,0.117047920266563,True
5,3,39,5.066435386359229,38.25780722597388,0.1324287969886455,True
5,3,40,5.553919313459428,38.11764367640866,0.14570468627620853,True
5,3,41,6.192477398751779,37.30303977657736,0.1660046322187407,True
5,3,42,8.235648346839103,45.49366148015933,0.1810284791086958,True
5,3,43,12.377473767282403,61.86179639510337,0.20008267603852084,True
5,3,44,6.5769155375380475,37.81500840248766,0.17392341864732694,True
5,3,45,6.13465541182237,43.91328567031919,0.13969930325593374,True
5,3,46,7.894028924633818,40.85251871863511,0.19323236784989004,True
5,3,47,14.369462983676607,63.91795043203169,0.22481107242255266,True
5,3,48,8.328026422635983,36.24038895435912,0.22979958722640195,True
5,3,49,12.1557669649937,48.69653716629756,0.24962282068398486,True
5,5,0,9.10677423144563,130.5174199776265,0.06977439665147171,True
5,5,1,6.646819751336476,109.2041155180565,0.060866018829093024,True
5,5,2,8.919620142308933,116.73065142097174,0.07641197949064508,True
5,5,3,9.63285224876636,134.0323356545414,0.07186961416231927,True
5,5,4,8.362922028234475,99.94101948088496,0.08367857433987848,True
5,5,5,11.511069566432333,145.23949357320038,0.07925578149052674,True
5,5,6,7.4055177943267445,127.11751616617761,0.05825725688854471,True
5,5,7,13.254655529698802,141.30560904788967,0.09380134036439194,True
5,5,8,17.176749513537573,157.635069693855,0.1089652800414067,True
5,5,9,12.045166438015453,138.19181952608642,0.08716265897158762,True
5,5,10,5.621083091684326,86.23329171789376,0.06518460538504445,True
5,5,11,7.05282212534221,128.31308936318396,0.05496572610281045,True
5,5,12,15.03053533020378,136.6346715336563,0.11000528022275377,True
5,5,13,8.188994300586486,155.10085416483335,0.05279786719861412,True
5,5,14,11.474216166987425,153.85482506167028,0.07457820164163305,True
5,5,15,7.964128508903871,102.0461396134036,0.07804438795113221,True
5,5,16,8.394746192426227,111.14967614720713,0.07552650159149531,True
5,5,17,12.60976840292479,121.30229109365303,0.10395325833696951,True
5,5,18,9.71771653866704,143.69030926404466,0.06762958885981522,True
5,5,19,17.514336150764983,140.0139699578047,0.12508991892768406,True
5,5,20,6.82262532715141,122.6875315920323,0.055609769294555536,True
5,5,21,4.063757119333408,122.63805542837318,0.03313618358623476,True
5,5,22,13.23915306550233,124.95826852480015,0.10594859565355445,True
5,5,23,10.353521757782689,142.93951264452213,0.07243288833319991,True
5,5,24,8.401264215882804,133.099137782018,0.06312035040859472,True
5,5,25,11.687367973884509,149.65710661127233,0.07809430663551399,True
5,5,26,6.122350665611677,129.40696946964425,0.047310826385188104,True
5,5,27,4.795288286180432,99.36488150365518,0.048259387155853796,True
5,5,28,13.579110628433854,122.39448676412479,0.1109454436015826,True
5,5,29,6.815923213177488,83.31649475059245,0.08180760884841498,True
5,5,30,16.96045169193313,165.53773328658167,0.10245671095768187,True
5,5,31,11.230212320280488,128.18885810752926,0.08760677399014037,True
5,5,32,12.720654861184984,115.87763120856525,0.10977662149728791,True
5,5,33,11.202867981813938,173.11143574330282,0.06471477712440696,True
5,5,34,7.32847747329469,118.31498625804076,0.06194039914192732,True
5,5,35,4.861307676606739,87.36267596381222,0.05564513246618513,True
5,5,36,9.289592261352865,128.38419090102076,0.07235775835137506,True
5,5,37,8.967134224826403,148.57701844119322,0.060353440383349694,True
5,5,38,11.149402749519167,120.24785676021611,0.09272017855380135,True
5,5,39,12.136098369734093,135.8183648026915,0.08935535623157195,True
5,5,40,7.510273610365924,94.18121009316474,0.07974280223132307,True
5,5,41,11.489867427346345,136.3748130594629,0.08425212229135354,True
5,5,42,13.516780494704237,113.76361553862077,0.11881461775549429,True
5,5,43,9.010067674601398,114.61060073374894,0.07861460996555303,True
5,5,44,12.32355063435565,142.56051134612397,0.08644434926608244,True
5,5,45,12.562893969651059,99.43010858419865,0.12634899175447087,True
5,5,46,14.735555018796164,104.10149658081288,0.1415498864356586,True
5,5,47,10.169736677659014,100.3658243951582,0.10132668902931481,True
5,5,48,13.504449060951943,160.1190529383476,0.08434005081301417,True
5,5,49,9.805797416069849,121.84207705491582,0.08047956545955998,True
10,2,0,11.633537414184277,48.30327977647986,0.24084363355899804,True
10,2,1,9.129995711084614,46.106254469039044,0.19802076347831565,True
10,2,2,21.741447172606573,46.2496243908412,0.4700891619978654,True
10,2,3,17.154650413598347,42.43073293356285,0.4042977631439631,True
10,2,4,12.740038724663801,33.058357336687806,0.3853802714669384,True
10,2,5,15.176475782784925,43.19333519207686,0.3513615171251886,True
10,2,6,14.288217813030478,41.38870443864722,0.3452202238949204,True
10,2,7,16.0576668793438,51.559241355133096,0.3114411007086151,True
10,2,8,9.15770326676188,38.20305771949992,0.23971126431818388,True
10,2,9,14.851159156881021,40.669711679720734,0.36516509568191263,True
10,2,10,12.389022854628424,36.28683658351474,0.34141920379625507,True
10,2,11,13.106030317944434,43.01247852262122,0.3047029784868519,True
10,2,12,13.312835561704157,49.98962475741687,0.266311972260383,True
10,2,13,10.503615932217249,29.291453797830485,0.3585897785993543,True
10,2,14,13.677995773532642,33.817523518368986,0.4044647375229305,True
10,2,15,17.614253637013004,44.95080377318227,0.39185625524947115,True
10,2,16,20.504977930397462,40.27510885879413,0.5091228431508056,True
10,2,17,10.637501581508587,27.214982437087386,0.39086931641786643,True
10,2,18,10.00530150887927,36.21038029563078,0.2763103128769551,True
10,2,19,13.796833910592097,42.96522555755802,0.3211162918744434,True
10,2,20,16.83899052181685,36.6003815883564,0.46007691152525587,True
10,2,21,20.128471065171635,46.7607800563127,0.4304562721351415,True
10,2,22,15.757221964340005,54.14868443821739,0.2909991651287243,True
10,2,23,13.236644972486927,33.217304893109166,0.3984864219141641,True
10,2,24,14.850742531566146,40.38930381378738,0.3676899854484906,True
10,2,25,9.215756570703306,38.56567458165637,0.2389626700601459,True
10,2,26,18.944075232258655,40.53409182649136,0.467361531457271,True
10,2,27,13.887808751253004,42.31717640971863,0.3281837289139998,True
10,2,28,15.16114831129838,34.717346552483015,0.4367023928046725,True
10,2,29,15.443776219081807,38.11927612392117,0.4051434809222492,True
10,2,30,6.890792606595753,27.15665225725569,0.2537423442815812,True
10,2,31,12.225665703617029,38.36567597142846,0.31866154822142795,True
10,2,32,7.916149583678636,39.71654661264766,0.1993161606139682,True
10,2,33,13.433060404646767,45.289381978579414,0.2966050720453686,True
10,2,34,12.415063016056127,41.08535525189552,0.3021773315561959,True
10,2,35,7.687141004906842,30.318962128868574,0.25354235320566715,True
10,2,36,9.079153142479433,36.226510241190766,0.2506217982916866,True
10,2,37,14.22860820958308,41.46315710151793,0.343162682348233,True
10,2,38,14.06325064238371,37.60269014543931,0.373995865401917,True
10,2,39,11.161587175501722,41.748549464667285,0.26735269413247564,True
10,2,40,15.64180298287629,43.50921776009778,0.3595054976424181,True
10,2,41,15.36877056697833,33.969388226105224,0.4524300074137792,True
10,2,42,10.98884545743649,31.556068082826606,0.348232404258781,True
10,2,43,13.584792070383179,30.74942372188167,0.4417901354267031,True
10,2,44,8.318217721908695,36.91561713883171,0.22533058815258766,True
10,2,45,16.285882404448447,43.87709452879256,0.3711704838104423,True
10,2,46,12.30638511941815,39.52884790065069,0.3113266834982958,True
10,2,47,8.039590526417607,43.664129126274254,0.18412345985803483,True
10,2,48,10.935692715486788,30.07634608405572,0.3635977816229509,True
10,2,49,12.40020704192116,25.460506754876633,0.4870369298343231,True
10,3,0,14.4163502172926,72.56080204860835,0.19867958746700612,True
10,3,1,17.195059200219333,101.60797840148783,0.16922941948786524,True
10,3,2,12.953602299493129,94.9963631451978,0.13635892860123616,True
10,3,3,18.960017332660787,95.67142112212635,0.1981784853854943,True
10,3,4,15.691534805275156,74.7066552264562,0.21004199368463014,True
10,3,5,15.298487658475466,88.30500328032784,0.17324598935702196,True
10,3,6,18.645130950553224,93.20457459232829,0.20004523417553277,True
10,3,7,23.32944395945984,98.1683162874238,0.23764738809571026,True
10,3,8,13.030133256089693,100.44986795821787,0.12971777386018643,True
10,3,9,16.106323507566394,78.59682758641344,0.20492332836027338,True
10,3,10,16.025461024695826,78.9910682435561,0.20287687432310608,True
10,3,11,15.47102326504406,99.37240597542052,0.15568731694863838,True
10,3,12,12.71464974022763,104.2995564843117,0.12190511799673966,True
10,3,13,11.22506594295524,86.71608264421961,0.12944618346068115,True
10,3,14,20.031458030239545,84.00286561462818,0.23846160346643325,True
10,3,15,14.81147543610984,89.8327572113237,0.16487833498494475,True
10,3,16,9.319512098966136,81.11614637991654,0.11489096209424396,True
10,3,17,14.74240957080314,75.01720701406825,0.19652037389286492,True
10,3,18,18.181405719932435,84.10314676955628,0.21617985079380828,True
10,3,19,14.348110003695533,87.92979482958111,0.16317688482617249,True
10,3,20,11.696465919576443,65.19112772250207,0.17941806390226264,True
10,3,21,18.578756833465924,83.62768560713559,0.22216036111228551,True
10,3,22,15.79560971421134,75.82227427207887,0.20832413516812676,True
10,3,23,21.14881879191395,93.307581465441,0.22665702464645907,True
10,3,24,22.29782020394007,94.43498897452596,0.2361182062503862,True
10,3,25,20.244170254480345,102.52777987900431,0.19745058635202103,True
10,3,26,13.270756147820766,111.39946574250828,0.1191276462536647,True
10,3,27,22.535590992743607,77.22045553413479,0.2918344736101939,True
10,3,28,18.045315493172,90.2408756917518,0.19996831097707732,True
10,3,29,17.554845431582184,97.09257011436466,0.18080523989533342,True
10,3,30,16.3041591038022,70.41378309715905,0.23154783604376475,True
10,3,31,17.49189594720979,106.19790788421656,0.1647103629035755,True
10,3,32,12.481270650247911,76.63373947893076,0.16286913225315644,True
10,3,33,10.601756677002053,82.4919846186205,0.12851862791295932,True
10,3,34,15.761001126620117,101.3187885248001,0.15555852331142167,True
10,3,35,18.723010557531975,87.44450730561041,0.21411305448948093,True
10,3,36,18.060299850623917,84.4167558973794,0.21394212154490733,True
10,3,37,15.225467116189202,81.37703381605304,0.1870978383238357,True
10,3,38,16.658931023812077,88.67199956642072,0.18787138110417284,True
10,3,39,16.320623023064876,91.71559235357117,0.1779481831196982,True
10,3,40,10.150476494516507,93.68336524696463,0.1083487603990121,True
10,3,41,17.311561047042257,85.91947296230246,0.20148588498253217,True
10,3,42,14.385458690648015,76.17008639667081,0.18885968719705645,True
10,3,43,26.528250695102066,111.41423996457598,0.2381046686988727,True
10,3,44,17.74709305291867,85.18181494081034,0.20834368304139167,True
10,3,45,12.584517045205976,82.17711632759573,0.15313894679679815,True
10,3,46,14.564662323996558,88.86040966739228,0.16390496486019607,True
10,3,47,14.709586767077312,70.99184101022519,0.20720108899498244,True
10,3,48,16.75544268098342,90.16532302841614,0.18583022960726092,True
10,3,49,19.456126839743547,106.55683086893538,0.18258920316121763,True
10,5,0,18.92218955014211,212.3364365984272,0.08911418997733274,True
10,5,1,20.513231018274883,261.82019580388504,0.07834854356934408,True
10,5,2,17.475706120574895,240.35138959234888,0.07270898724660921,True
10,5,3,21.29867813868001,291.6757818801695,0.07302175724493384,True
10,5,4,23.9462280663654,212.9647022373972,0.11244223955795231,True
10,5,5,20.56067953576751,292.67778740054825,0.0702502219877346,True
10,5,6,19.049373582848883,264.9862732643425,0.07188815234910598,True
10,5,7,18.370621856550674,248.51152728371704,0.07392261460603221,True
10,5,8,16.75298321076737,205.34922635602896,0.08158288934442585,True
10,5,9,21.292641523423686,240.57752052075153,0.08850636367576598,True
10,5,10,16.8400219150311,272.47619497788173,0.06180364459507404,True
10,5,11,21.81665243768889,254.54985535141364,0.085706795659225,True
10,5,12,19.25112634854952,241.21589946162055,0.0798086958260914,True
10,5,13,18.436466244177026,207.95339177920627,0.08865672296296025,True
10,5,14,18.427160508844807,269.0731064386805,0.06848384349048352,True
10,5,15,15.228471285439353,225.93415127183306,0.06740225503632336,True
10,5,16,23.063356619752746,254.16462383037612,0.0907418045524098,True
10,5,17,20.445211426029026,244.55668648741434,0.08360111399808813,True
10,5,18,19.567538185053664,240.18008348242003,0.08147027805694766,True
10,5,19,15.273826485086008,237.23156710545226,0.064383617540648,True
10,5,20,18.54584493355284,216.33942285550174,0.08572568369076242,True
10,5,21,25.745060857144594,277.02801446322223,0.0929330591602044,True
10,5,22,19.651597559910925,281.7629212266419,0.06974515125822306,True
10,5,23,25.618833589499857,242.52131667874548,0.10563538884062593,True
10,5,24,17.557769627755214,241.1781700850898,0.07279999521333409,True
10,5,25,17.930033038318847,248.44807982729924,0.07216812885324908,True
10,5,26,20.967094270957038,248.36335080581662,0.08442104764221112,True
10,5,27,23.041613543887582,247.11621768129288,0.09324201284759252,True
10,5,28,23.10942955284922,267.62237866259255,0.08635088615658952,True
10,5,29,17.684072197146154,254.76575524401858,0.0694130660543764,True
10,5,30,20.114769136280184,249.9989935570485,0.08045940045630662,True
10,5,31,15.957278664471687,260.5281724539026,0.06124972402857945,True
10,5,32,19.797716468429634,266.3124392113243,0.07434018676356212,True
10,5,33,14.214147852243935,233.9695555637108,0.060752125711387134,True
10,5,34,28.10687150247836,269.71124295226616,0.10421097465133387,True
10,5,35,16.688124210439284,261.2367189176518,0.06388123491820379,True
10,5,36,21.79076457699195,218.26001399476698,0.0998385557581537,True
10,5,37,22.54748394640797,231.1856463731144,0.09752977444809963,True
10,5,38,22.58222600463187,202.24972372844655,0.11165516366762614,True
10,5,39,17.43700583904792,231.7488671260445,0.0752409539485007,True
10,5,40,21.836846624842934,271.8382294310397,0.08033030037955916,True
10,5,41,20.69770091780923,281.67598826265913,0.0734805300425853,True
10,5,42,16.152058415675057,248.9386507894139,0.06488369067822522,True
10,5,43,17.9401654030212,267.6797916053635,0.0670209928640042,True
10,5,44,21.558009928781974,267.4658013485334,0.0806009957911959,True
10,5,45,23.371340371132945,256.0780257072861,0.09126648140378868,True
10,5,46,21.801334879991195,221.71704909692676,0.098329537438776,True
10,5,47,22.283800487811185,257.3198134266446,0.08659962943026046,True
10,5,48,17.223309512461146,235.81016792552737,0.0730388755666403,True
10,5,49,22.444335329772024,230.85301638810105,0.09722348739875024,True
